Date,Open,High,Low,Close,Adj Close,Volume
2014-08-12,7587.770020,7608.379883,7556.370117,7588.500000,7588.500000,0
2014-08-13,7588.620117,7636.399902,7470.209961,7533.580078,7533.580078,0
2014-08-14,7534.339844,7578.319824,7515.060059,7539.220215,7539.220215,0
2014-08-15,7540.169922,7617.890137,7521.129883,7615.259766,7615.259766,0
2014-08-18,7616.879883,7695.740234,7616.879883,7682.290039,7682.290039,0
2014-08-19,7682.459961,7741.109863,7667.399902,7740.700195,7740.700195,0
2014-08-20,7740.919922,7817.479980,7740.919922,7800.660156,7800.660156,0
2014-08-21,7800.660156,7843.959961,7776.680176,7820.529785,7820.529785,0
2014-08-22,7820.390137,7829.430176,7733.459961,7751.620117,7751.620117,0
2014-08-25,7751.810059,7883.950195,7751.810059,7880.620117,7880.620117,0
2014-08-26,7881.319824,7936.240234,7866.529785,7914.750000,7914.750000,0
2014-08-27,7914.879883,8051.649902,7914.879883,8020.580078,8020.580078,0
2014-08-28,8018.740234,8034.640137,7933.220215,7933.220215,7933.220215,0
2014-08-29,7933.390137,8046.410156,7933.390137,8043.450195,8043.450195,0
2014-09-01,8043.450195,8118.770020,7972.589844,7972.589844,7972.589844,0
2014-09-02,7972.669922,8066.600098,7950.729980,8035.779785,8035.779785,0
2014-09-03,8037.450195,8106.509766,8026.779785,8081.120117,8081.120117,0
2014-09-04,8080.890137,8093.180176,8022.899902,8043.970215,8043.970215,0
2014-09-05,8044.560059,8079.729980,7990.819824,8010.629883,8010.629883,0
2014-09-08,8014.439941,8110.140137,7840.740234,7842.859863,7842.859863,0
2014-09-09,7840.970215,7845.899902,7717.149902,7750.000000,7750.000000,0
2014-09-10,7749.410156,7749.410156,7633.750000,7740.209961,7740.209961,0
2014-09-11,7741.439941,7804.430176,7726.720215,7775.410156,7775.410156,0
2014-09-12,7774.689941,7774.689941,7601.680176,7626.850098,7626.850098,0
2014-09-15,7626.850098,7701.259766,7588.770020,7695.770020,7695.770020,0
2014-09-16,7695.770020,7902.310059,7690.339844,7794.379883,7794.379883,0
2014-09-17,7794.600098,7847.799805,7747.819824,7748.040039,7748.040039,0
2014-09-18,7747.319824,7785.509766,7649.040039,7676.169922,7676.169922,0
2014-09-19,7675.009766,7743.000000,7616.970215,7667.649902,7667.649902,0
2014-09-22,7667.390137,7667.390137,7462.430176,7536.330078,7536.330078,0
2014-09-23,7536.330078,7592.250000,7467.479980,7529.290039,7529.290039,0
2014-09-24,7528.770020,7570.770020,7442.339844,7546.040039,7546.040039,0
2014-09-25,7545.399902,7545.399902,7458.290039,7465.990234,7465.990234,0
2014-09-26,7467.350098,7614.850098,7465.959961,7591.339844,7591.339844,0
2014-09-29,7590.339844,7590.339844,7335.839844,7397.799805,7397.799805,0
2014-09-30,7397.970215,7398.810059,7317.990234,7385.040039,7385.040039,0
2014-10-01,7384.529785,7384.939941,7234.049805,7270.450195,7270.450195,0
2014-10-02,7270.509766,7345.750000,7186.290039,7300.020020,7300.020020,0
2014-10-03,7300.020020,7418.759766,7279.479980,7406.810059,7406.810059,0
2014-10-06,7410.020020,7811.200195,7410.020020,7647.490234,7647.490234,0
2014-10-07,7650.379883,7785.959961,7615.600098,7640.339844,7640.339844,0
2014-10-08,7641.689941,7732.569824,7559.359863,7641.609863,7641.609863,0
2014-10-09,7642.689941,7786.399902,7620.830078,7627.060059,7627.060059,0
2014-10-10,7626.560059,7626.560059,7419.620117,7419.620117,7419.620117,0
2014-10-13,7420.069824,7700.879883,7420.069824,7580.870117,7580.870117,0
2014-10-14,7582.060059,7683.890137,7535.129883,7593.580078,7593.580078,0
2014-10-15,7592.509766,7592.509766,7310.379883,7454.450195,7454.450195,0
2014-10-16,7450.569824,7450.569824,7241.160156,7263.430176,7263.430176,0
2014-10-17,7263.430176,7449.270020,7263.430176,7432.520020,7432.520020,0
2014-10-20,7431.310059,7431.310059,7280.259766,7301.279785,7301.279785,0
2014-10-21,7300.370117,7300.370117,7039.000000,7074.009766,7074.009766,0
2014-10-22,7073.600098,7185.120117,7055.220215,7103.669922,7103.669922,0
2014-10-23,7103.129883,7103.129883,6913.009766,6930.740234,6930.740234,0
2014-10-24,6930.640137,7210.040039,6882.819824,7072.450195,7072.450195,0
2014-10-27,7071.319824,7071.319824,6755.589844,7001.169922,7001.169922,0
2014-10-28,6996.540039,7230.979980,6996.540039,7209.069824,7209.069824,0
2014-10-29,7209.140137,7222.779785,7133.120117,7133.709961,7133.709961,0
2014-10-30,7133.709961,7269.509766,7133.709961,7244.160156,7244.160156,0
2014-10-31,7244.609863,7589.200195,7242.609863,7589.200195,7589.200195,0
2014-11-03,7589.200195,7589.200195,7379.529785,7497.839844,7497.839844,0
2014-11-04,7498.259766,7564.509766,7415.689941,7559.689941,7559.689941,0
2014-11-05,7559.689941,7559.689941,7449.229980,7493.640137,7493.640137,0
2014-11-06,7493.100098,7493.100098,7338.669922,7392.379883,7392.379883,0
2014-11-07,7392.379883,7476.919922,7356.220215,7450.310059,7450.310059,0
2014-11-10,7450.310059,7530.299805,7398.330078,7402.270020,7402.270020,0
2014-11-11,7401.740234,7417.399902,7344.540039,7401.870117,7401.870117,0
2014-11-12,7401.799805,7512.490234,7361.149902,7460.290039,7460.290039,0
2014-11-13,7459.040039,7499.399902,7326.569824,7326.569824,7326.569824,0
2014-11-14,7326.149902,7346.430176,7201.419922,7329.189941,7329.189941,0
2014-11-17,7329.189941,7385.040039,7246.089844,7283.609863,7283.609863,0
2014-11-18,7283.819824,7396.950195,7283.819824,7388.459961,7388.459961,0
2014-11-19,7388.459961,7534.950195,7388.459961,7526.439941,7526.439941,0
2014-11-21,7526.520020,7762.270020,7526.520020,7732.390137,7732.390137,0
2014-11-24,7733.490234,7890.830078,7638.580078,7646.140137,7646.140137,0
2014-11-25,7647.270020,7771.140137,7616.729980,7617.149902,7617.149902,0
2014-11-26,7617.209961,7704.580078,7579.479980,7593.720215,7593.720215,0
2014-11-27,7594.089844,7714.799805,7593.580078,7620.680176,7620.680176,0
2014-11-28,7618.830078,7723.319824,7606.450195,7656.919922,7656.919922,0
2014-12-01,7660.109863,7660.109863,7302.419922,7330.220215,7330.220215,0
2014-12-02,7330.560059,7366.410156,7235.189941,7260.220215,7260.220215,0
2014-12-03,7260.240234,7373.759766,7260.240234,7357.109863,7357.109863,0
2014-12-04,7357.109863,7396.589844,7199.229980,7243.149902,7243.149902,0
2014-12-05,7243.319824,7289.600098,7197.290039,7274.259766,7274.259766,0
2014-12-08,7274.259766,7274.259766,7066.529785,7093.709961,7093.709961,0
2014-12-09,7092.240234,7117.950195,6989.810059,7074.970215,7074.970215,0
2014-12-10,7074.609863,7096.299805,7011.680176,7060.299805,7060.299805,0
2014-12-11,7055.020020,7089.399902,6971.850098,7075.700195,7075.700195,0
2014-12-12,7072.500000,7078.000000,6861.540039,6879.000000,6879.000000,0
2014-12-15,6879.169922,6930.350098,6692.680176,6825.770020,6825.770020,0
2014-12-16,6824.930176,6883.350098,6677.609863,6813.310059,6813.310059,0
2014-12-17,6813.479980,7111.160156,6813.040039,7044.140137,7044.140137,0
2014-12-18,7048.359863,7127.919922,6983.020020,7013.609863,7013.609863,0
2014-12-19,7012.350098,7151.270020,6999.979980,7147.009766,7147.009766,0
2014-12-22,7147.009766,7173.709961,7057.819824,7173.709961,7173.709961,0
2014-12-23,7173.709961,7258.689941,7127.689941,7258.689941,7258.689941,0
2014-12-26,7259.020020,7285.169922,7134.220215,7174.939941,7174.939941,0
2014-12-29,7175.129883,7304.069824,7156.439941,7283.830078,7283.830078,0
2014-12-30,7284.109863,7309.779785,7179.149902,7194.129883,7194.129883,0
2015-01-02,7193.149902,7193.149902,6951.390137,6996.629883,6996.629883,0
2015-01-05,6996.629883,6996.629883,6843.140137,6858.890137,6858.890137,0
2015-01-06,6859.020020,6944.209961,6836.770020,6901.350098,6901.350098,0
2015-01-07,6901.350098,7131.660156,6901.350098,7076.950195,7076.950195,0
2015-01-08,7077.040039,7154.520020,7012.109863,7081.490234,7081.490234,0
2015-01-09,7081.310059,7081.310059,6887.600098,6907.319824,6907.319824,0
2015-01-12,6907.120117,6911.209961,6811.640137,6835.890137,6835.890137,0
2015-01-13,6835.890137,6906.669922,6805.459961,6810.959961,6810.959961,0
2015-01-14,6809.390137,6848.290039,6724.089844,6780.270020,6780.270020,0
2015-01-15,6780.930176,6951.709961,6780.930176,6849.149902,6849.149902,0
2015-01-16,6849.959961,7060.439941,6849.959961,6993.859863,6993.859863,0
2015-01-19,6992.759766,6992.759766,6761.839844,6797.129883,6797.129883,0
2015-01-20,6797.500000,6898.319824,6796.720215,6819.060059,6819.060059,0
2015-01-21,6820.069824,7014.759766,6820.069824,6997.859863,6997.859863,0
2015-01-22,6999.009766,7139.000000,6972.430176,6989.259766,6989.259766,0
2015-01-23,6990.080078,7016.040039,6914.410156,6942.979980,6942.979980,0
2015-01-26,6942.850098,6942.850098,6809.160156,6896.200195,6896.200195,0
2015-01-27,6896.200195,6928.830078,6731.589844,6889.000000,6889.000000,0
2015-01-28,6888.220215,6914.279785,6769.859863,6862.620117,6862.620117,0
2015-01-29,6863.279785,6947.959961,6790.649902,6938.390137,6938.390137,0
2015-01-30,6937.200195,6937.200195,6757.370117,6811.439941,6811.439941,0
2015-02-02,6811.390137,6930.580078,6811.390137,6920.069824,6920.069824,0
2015-02-03,6925.299805,7021.000000,6925.299805,6974.140137,6974.140137,0
2015-02-04,6974.629883,7044.640137,6858.069824,6945.109863,6945.109863,0
2015-02-05,6944.410156,7014.970215,6921.109863,6992.430176,6992.430176,0
2015-02-06,6991.490234,6991.490234,6863.950195,6961.479980,6961.479980,0
2015-02-09,6961.339844,7059.299805,6901.879883,7015.709961,7015.709961,0
2015-02-10,7007.939941,7040.089844,6929.439941,6929.439941,6929.439941,0
2015-02-11,6928.290039,6956.720215,6884.060059,6942.240234,6942.240234,0
2015-02-12,6942.520020,7113.680176,6942.520020,7055.600098,7055.600098,0
2015-02-13,7055.600098,7187.060059,7037.149902,7186.080078,7186.080078,0
2015-02-18,7187.390137,7359.009766,7187.390137,7293.839844,7293.839844,0
2015-02-19,7294.000000,7361.740234,7251.979980,7326.899902,7326.899902,0
2015-02-20,7327.310059,7345.229980,7241.189941,7295.399902,7295.399902,0
2015-02-23,7295.399902,7411.890137,7252.000000,7308.270020,7308.270020,0
2015-02-24,7311.299805,7375.189941,7260.879883,7347.490234,7347.490234,0
2015-02-25,7346.470215,7401.819824,7302.970215,7398.509766,7398.509766,0
2015-02-26,7398.959961,7465.120117,7350.339844,7461.370117,7461.370117,0
2015-02-27,7461.169922,7549.180176,7396.439941,7442.450195,7442.450195,0
2015-03-02,7441.250000,7441.250000,7364.890137,7399.770020,7399.770020,0
2015-03-03,7399.770020,7426.240234,7358.089844,7396.589844,7396.589844,0
2015-03-04,7393.580078,7393.790039,7302.569824,7318.620117,7318.620117,0
2015-03-05,7318.569824,7353.160156,7262.750000,7336.040039,7336.040039,0
2015-03-06,7336.640137,7341.049805,7294.669922,7326.979980,7326.979980,0
2015-03-09,7325.879883,7325.879883,7197.830078,7232.649902,7232.649902,0
2015-03-10,7231.149902,7315.779785,7161.589844,7208.759766,7208.759766,0
2015-03-11,7209.209961,7239.169922,7153.209961,7217.240234,7217.240234,0
2015-03-12,7218.060059,7315.359863,7218.060059,7278.430176,7278.430176,0
2015-03-13,7272.870117,7272.870117,7137.549805,7241.540039,7241.540039,0
2015-03-16,7243.799805,7329.209961,7208.830078,7261.040039,7261.040039,0
2015-03-17,7261.450195,7428.830078,7256.910156,7409.060059,7409.060059,0
2015-03-18,7408.439941,7592.089844,7334.390137,7539.790039,7539.790039,0
2015-03-19,7539.549805,7568.759766,7482.470215,7505.450195,7505.450195,0
2015-03-20,7506.279785,7696.870117,7506.279785,7655.520020,7655.520020,0
2015-03-23,7656.850098,7683.879883,7603.160156,7649.720215,7649.720215,0
2015-03-24,7649.520020,7697.350098,7539.459961,7605.049805,7605.049805,0
2015-03-25,7605.560059,7703.080078,7605.560059,7673.459961,7673.459961,0
2015-03-26,7672.950195,7672.950195,7498.109863,7540.540039,7540.540039,0
2015-03-27,7538.890137,7568.620117,7461.000000,7482.120117,7482.120117,0
2015-03-30,7483.609863,7658.109863,7483.410156,7647.479980,7647.479980,0
2015-03-31,7647.129883,7688.649902,7588.350098,7623.450195,7623.450195,0
2015-04-01,7623.640137,7787.419922,7623.640137,7749.850098,7749.850098,0
2015-04-02,7749.850098,7897.620117,7749.850098,7819.240234,7819.240234,0
2015-04-06,7819.500000,7959.660156,7818.729980,7903.180176,7903.180176,0
2015-04-07,7903.529785,7941.160156,7815.419922,7842.529785,7842.529785,0
2015-04-08,7843.609863,7936.660156,7827.339844,7853.450195,7853.450195,0
2015-04-09,7853.450195,7936.819824,7839.890137,7877.149902,7877.149902,0
2015-04-10,7877.149902,7946.560059,7867.589844,7906.310059,7906.310059,0
2015-04-13,7906.129883,7937.020020,7861.370117,7893.410156,7893.410156,0
2015-04-14,7893.669922,7920.560059,7783.700195,7803.379883,7803.379883,0
2015-04-15,7804.279785,7902.509766,7804.279785,7881.040039,7881.040039,0
2015-04-16,7881.040039,7898.310059,7844.160156,7877.200195,7877.200195,0
2015-04-17,7876.160156,7876.160156,7761.879883,7770.850098,7770.850098,0
2015-04-20,7774.899902,7824.569824,7710.060059,7764.979980,7764.979980,0
2015-04-22,7765.290039,7873.830078,7765.290039,7844.040039,7844.040039,0
2015-04-23,7843.470215,7956.479980,7826.589844,7944.919922,7944.919922,0
2015-04-24,7945.939941,7993.229980,7902.740234,7935.490234,7935.490234,0
2015-04-27,7935.810059,7985.729980,7817.290039,7828.720215,7828.720215,0
2015-04-28,7829.319824,7877.379883,7774.000000,7870.149902,7870.149902,0
2015-04-29,7868.830078,7868.830078,7759.589844,7816.729980,7816.729980,0
2015-04-30,7816.370117,7966.229980,7781.479980,7966.229980,7966.229980,0
2015-05-04,7966.450195,8098.830078,7966.450195,8076.720215,8076.720215,0
2015-05-05,8075.189941,8139.830078,8036.890137,8128.899902,8128.899902,0
2015-05-06,8128.450195,8139.830078,8064.660156,8097.049805,8097.049805,0
2015-05-07,8097.049805,8131.799805,8035.000000,8066.439941,8066.439941,0
2015-05-08,8066.810059,8166.580078,8043.859863,8140.609863,8140.609863,0
2015-05-11,8139.770020,8174.970215,8111.609863,8122.879883,8122.879883,0
2015-05-12,8121.600098,8161.279785,8073.069824,8085.779785,8085.779785,0
2015-05-13,8085.149902,8095.859863,7980.729980,8043.620117,8043.620117,0
2015-05-14,8045.089844,8106.410156,8008.890137,8096.620117,8096.620117,0
2015-05-15,8096.080078,8148.890137,8067.029785,8145.549805,8145.549805,0
2015-05-18,8146.000000,8196.669922,8017.029785,8053.629883,8053.629883,0
2015-05-19,8053.629883,8062.390137,7996.339844,8048.259766,8048.259766,0
2015-05-20,8047.669922,8090.970215,8017.330078,8026.040039,8026.040039,0
2015-05-21,8025.790039,8033.660156,7954.500000,8033.660156,8033.660156,0
2015-05-22,8033.660156,8079.160156,7902.240234,7964.879883,7964.879883,0
2015-05-25,7965.120117,8029.250000,7911.339844,8005.390137,8005.390137,0
2015-05-26,8005.390137,8005.390137,7861.160156,7879.529785,7879.529785,0
2015-05-27,7879.759766,7954.430176,7800.140137,7952.279785,7952.279785,0
2015-05-28,7950.259766,7950.259766,7864.910156,7925.209961,7925.209961,0
2015-05-29,7924.509766,7924.509766,7756.000000,7763.069824,7763.069824,0
2015-06-01,7760.450195,7842.680176,7758.080078,7835.149902,7835.149902,0
2015-06-02,7836.439941,7936.479980,7836.439941,7930.410156,7930.410156,0
2015-06-03,7930.529785,7930.529785,7835.439941,7868.700195,7868.700195,0
2015-06-05,7869.339844,7874.720215,7782.959961,7841.779785,7841.779785,0
2015-06-08,7842.250000,7865.790039,7811.500000,7827.709961,7827.709961,0
2015-06-09,7827.709961,7840.839844,7800.839844,7819.799805,7819.799805,0
2015-06-10,7820.310059,7936.129883,7820.310059,7899.950195,7899.950195,0
2015-06-11,7899.910156,7945.500000,7845.149902,7859.970215,7859.970215,0
2015-06-12,7860.189941,7860.189941,7764.160156,7823.000000,7823.000000,0
2015-06-15,7823.509766,7823.509766,7723.120117,7801.620117,7801.620117,0
2015-06-16,7805.040039,7847.959961,7786.939941,7808.839844,7808.839844,0
2015-06-17,7808.500000,7817.060059,7728.919922,7777.319824,7777.319824,0
2015-06-18,7778.220215,7874.459961,7768.509766,7865.259766,7865.259766,0
2015-06-19,7865.259766,7865.259766,7785.020020,7828.250000,7828.250000,0
2015-06-22,7828.250000,7894.160156,7813.299805,7853.529785,7853.529785,0
2015-06-23,7853.919922,7917.339844,7804.720215,7804.720215,7804.720215,0
2015-06-24,7804.720215,7824.959961,7736.299805,7757.100098,7757.100098,0
2015-06-25,7756.359863,7756.359863,7637.979980,7683.450195,7683.450195,0
2015-06-26,7683.339844,7792.689941,7683.339844,7775.910156,7775.910156,0
2015-06-29,7774.419922,7774.419922,7593.529785,7646.080078,7646.080078,0
2015-06-30,7646.069824,7690.890137,7632.379883,7672.220215,7672.220215,0
2015-07-01,7671.439941,7704.779785,7604.799805,7630.890137,7630.890137,0
2015-07-02,7630.950195,7684.330078,7630.950195,7682.359863,7682.359863,0
2015-07-03,7682.160156,7682.160156,7579.069824,7651.629883,7651.629883,0
2015-07-06,7651.629883,7680.250000,7549.009766,7635.149902,7635.149902,0
2015-07-07,7634.979980,7688.779785,7576.779785,7686.850098,7686.850098,0
2015-07-08,7686.729980,7699.729980,7617.629883,7649.229980,7649.229980,0
2015-07-10,7649.810059,7712.089844,7634.290039,7700.430176,7700.430176,0
2015-07-13,7700.430176,7762.370117,7700.430176,7748.189941,7748.189941,0
2015-07-14,7748.189941,7777.629883,7700.240234,7758.470215,7758.470215,0
2015-07-15,7758.470215,7768.209961,7715.229980,7752.310059,7752.310059,0
2015-07-16,7752.310059,7829.100098,7741.390137,7782.069824,7782.069824,0
2015-07-17,7782.069824,7833.120117,7666.830078,7681.660156,7681.660156,0
2015-07-20,7681.520020,7689.419922,7601.890137,7607.290039,7607.290039,0
2015-07-21,7608.419922,7657.529785,7584.970215,7616.810059,7616.810059,0
2015-07-22,7616.680176,7616.680176,7556.939941,7614.370117,7614.370117,0
2015-07-23,7614.370117,7650.870117,7478.870117,7516.319824,7516.319824,0
2015-07-24,7515.520020,7524.200195,7340.290039,7422.310059,7422.310059,0
2015-07-27,7422.310059,7423.129883,7303.259766,7341.709961,7341.709961,0
2015-07-28,7341.580078,7446.220215,7341.580078,7424.459961,7424.459961,0
2015-07-29,7424.009766,7454.040039,7370.839844,7436.169922,7436.169922,0
2015-07-30,7436.169922,7503.879883,7432.080078,7503.220215,7503.220215,0
2015-07-31,7503.220215,7661.680176,7502.959961,7661.680176,7661.680176,0
2015-08-03,7662.410156,7674.899902,7554.839844,7562.899902,7562.899902,0
2015-08-04,7562.759766,7641.740234,7562.750000,7594.680176,7594.680176,0
2015-08-05,7597.560059,7676.919922,7597.560059,7630.939941,7630.939941,0
2015-08-06,7630.330078,7630.330078,7504.629883,7526.580078,7526.580078,0
2015-08-07,7526.580078,7526.580078,7336.069824,7353.910156,7353.910156,0
2015-08-10,7354.160156,7429.850098,7344.709961,7411.810059,7411.810059,0
2015-08-11,7411.279785,7411.279785,7299.930176,7395.600098,7395.600098,0
2015-08-12,7392.669922,7392.669922,7281.330078,7334.890137,7334.890137,0
2015-08-13,7335.430176,7358.060059,7296.560059,7351.640137,7351.640137,0
2015-08-14,7351.819824,7358.279785,7270.850098,7280.049805,7280.049805,0
2015-08-17,7280.200195,7312.919922,7242.700195,7263.629883,7263.629883,0
2015-08-18,7263.390137,7307.520020,7200.080078,7275.459961,7275.459961,0
2015-08-19,7274.979980,7275.169922,7104.149902,7206.200195,7206.200195,0
2015-08-20,7205.589844,7221.629883,7112.259766,7208.399902,7208.399902,0
2015-08-21,7208.660156,7208.850098,7034.950195,7037.359863,7037.359863,0
2015-08-24,7035.729980,7035.729980,6608.209961,6828.640137,6828.640137,0
2015-08-25,6830.040039,6984.399902,6830.040039,6862.089844,6862.089844,0
2015-08-26,6862.370117,7056.609863,6848.240234,7052.609863,7052.609863,0
2015-08-27,7052.229980,7250.379883,7052.229980,7216.959961,7216.959961,0
2015-08-28,7215.209961,7215.209961,7107.720215,7172.600098,7172.600098,0
2015-08-31,7172.270020,7172.270020,6994.180176,7125.640137,7125.640137,0
2015-09-01,7125.359863,7125.359863,6961.709961,7012.310059,7012.310059,0
2015-09-02,7014.770020,7158.180176,7014.770020,7153.839844,7153.839844,0
2015-09-03,7155.220215,7317.870117,7144.290039,7259.930176,7259.930176,0
2015-09-04,7259.799805,7261.950195,7150.520020,7219.759766,7219.759766,0
2015-09-08,7221.000000,7290.979980,7190.479980,7224.370117,7224.370117,0
2015-09-09,7224.879883,7337.049805,7165.899902,7179.689941,7179.689941,0
2015-09-10,7178.609863,7251.209961,7071.379883,7239.879883,7239.879883,0
2015-09-11,7239.819824,7303.810059,7208.089844,7290.069824,7290.069824,0
2015-09-14,7289.859863,7432.290039,7289.859863,7416.479980,7416.479980,0
2015-09-15,7416.290039,7432.620117,7316.959961,7393.939941,7393.939941,0
2015-09-16,7393.890137,7545.899902,7393.890137,7521.200195,7521.200195,0
2015-09-17,7520.370117,7636.799805,7476.629883,7538.399902,7538.399902,0
2015-09-18,7537.509766,7537.509766,7322.700195,7367.379883,7367.379883,0
2015-09-21,7367.069824,7416.359863,7299.390137,7319.270020,7319.270020,0
2015-09-22,7316.209961,7318.479980,7170.100098,7289.649902,7289.649902,0
2015-09-23,7288.779785,7288.779785,7179.290039,7185.490234,7185.490234,0
2015-09-24,7184.950195,7184.950195,7024.640137,7149.490234,7149.490234,0
2015-09-25,7152.990234,7220.620117,7114.700195,7138.580078,7138.580078,0
2015-09-28,7138.649902,7138.649902,7016.759766,7060.459961,7060.459961,0
2015-09-29,7060.390137,7109.640137,7037.250000,7070.040039,7070.040039,0
2015-09-30,7070.009766,7225.799805,7070.009766,7202.899902,7202.899902,0
2015-10-01,7203.180176,7262.270020,7117.779785,7200.649902,7200.649902,0
2015-10-02,7200.700195,7387.979980,7153.629883,7387.330078,7387.330078,0
2015-10-05,7387.259766,7494.970215,7381.479980,7451.100098,7451.100098,0
2015-10-06,7451.270020,7501.379883,7369.310059,7407.560059,7407.560059,0
2015-10-07,7407.640137,7508.750000,7388.250000,7503.379883,7503.379883,0
2015-10-08,7503.790039,7548.930176,7493.439941,7525.299805,7525.299805,0
2015-10-09,7524.740234,7576.060059,7454.790039,7515.459961,7515.459961,0
2015-10-13,7515.729980,7531.200195,7397.509766,7436.390137,7436.390137,0
2015-10-14,7436.390137,7491.810059,7345.640137,7348.259766,7348.259766,0
2015-10-15,7352.279785,7442.129883,7331.589844,7400.870117,7400.870117,0
2015-10-16,7400.810059,7491.770020,7329.629883,7456.250000,7456.250000,0
2015-10-19,7458.970215,7500.870117,7407.089844,7496.790039,7496.790039,0
2015-10-20,7496.640137,7513.979980,7386.950195,7466.290039,7466.290039,0
2015-10-21,7466.290039,7490.479980,7395.600098,7446.129883,7446.129883,0
2015-10-22,7446.470215,7578.399902,7446.470215,7556.689941,7556.689941,0
2015-10-23,7556.830078,7700.290039,7518.750000,7524.180176,7524.180176,0
2015-10-26,7524.470215,7548.299805,7475.339844,7489.750000,7489.750000,0
2015-10-27,7489.649902,7542.689941,7461.000000,7533.180176,7533.180176,0
2015-10-28,7533.180176,7551.410156,7398.770020,7448.220215,7448.220215,0
2015-10-29,7447.950195,7447.950195,7296.740234,7296.740234,7296.740234,0
2015-10-30,7297.020020,7369.890137,7272.229980,7328.160156,7328.160156,0
2015-11-03,7328.160156,7606.629883,7323.109863,7596.209961,7596.209961,0
2015-11-04,7599.689941,7780.319824,7596.109863,7636.240234,7636.240234,0
2015-11-05,7636.299805,7697.689941,7621.470215,7683.390137,7683.390137,0
2015-11-06,7683.270020,7693.290039,7463.689941,7552.899902,7552.899902,0
2015-11-09,7551.419922,7588.629883,7447.020020,7496.640137,7496.640137,0
2015-11-10,7496.649902,7509.009766,7382.040039,7509.009766,7509.009766,0
2015-11-11,7510.169922,7675.270020,7510.169922,7655.379883,7655.379883,0
2015-11-12,7655.379883,7748.819824,7627.509766,7644.759766,7644.759766,0
2015-11-13,7644.060059,7656.490234,7568.250000,7643.189941,7643.189941,0
2015-11-16,7643.819824,7673.000000,7607.009766,7634.910156,7634.910156,0
2015-11-17,7635.350098,7739.740234,7635.350098,7683.939941,7683.939941,0
2015-11-18,7683.939941,7774.470215,7678.100098,7726.020020,7726.020020,0
2015-11-19,7726.689941,7827.020020,7726.689941,7801.209961,7801.209961,0
2015-11-23,7800.839844,7894.040039,7796.640137,7819.229980,7819.229980,0
2015-11-24,7816.189941,7827.009766,7705.979980,7808.520020,7808.520020,0
2015-11-25,7807.930176,7807.930176,7644.859863,7680.720215,7680.720215,0
2015-11-26,7680.919922,7706.149902,7657.979980,7706.149902,7706.149902,0
2015-11-27,7705.680176,7705.680176,7524.319824,7558.169922,7558.169922,0
2015-11-30,7557.540039,7557.540039,7371.600098,7371.600098,7371.600098,0
2015-12-01,7371.890137,7433.379883,7288.910156,7334.549805,7334.549805,0
2015-12-02,7334.410156,7478.470215,7303.830078,7371.410156,7371.410156,0
2015-12-03,7375.229980,7599.290039,7375.229980,7523.890137,7523.890137,0
2015-12-04,7523.910156,7524.000000,7321.500000,7374.049805,7374.049805,0
2015-12-07,7374.250000,7523.970215,7374.250000,7401.850098,7401.850098,0
2015-12-08,7402.100098,7429.640137,7242.850098,7264.270020,7264.270020,0
2015-12-09,7264.680176,7498.189941,7264.680176,7407.870117,7407.870117,0
2015-12-10,7408.560059,7479.569824,7286.520020,7366.040039,7366.040039,0
2015-12-11,7365.600098,7441.859863,7304.540039,7339.140137,7339.140137,0
2015-12-14,7337.209961,7339.319824,7223.359863,7253.120117,7253.120117,0
2015-12-15,7253.569824,7309.740234,7227.640137,7228.459961,7228.459961,0
2015-12-16,7226.540039,7258.049805,7127.049805,7251.939941,7251.939941,0
2015-12-17,7252.060059,7431.830078,7252.060059,7296.089844,7296.089844,0
2015-12-18,7294.819824,7294.819824,7081.319824,7133.609863,7133.609863,0
2015-12-21,7130.830078,7181.700195,7078.390137,7087.540039,7087.540039,0
2015-12-22,7087.589844,7123.729980,7062.759766,7106.830078,7106.830078,0
2015-12-23,7113.149902,7221.750000,7113.149902,7207.950195,7207.950195,0
2015-12-28,7208.240234,7228.279785,7190.589844,7205.810059,7205.810059,0
2015-12-29,7206.029785,7247.069824,7151.080078,7173.839844,7173.839844,0
2015-12-30,7173.629883,7175.430176,7113.020020,7149.029785,7149.029785,0
2016-01-04,7149.009766,7149.009766,6910.180176,6911.549805,6911.549805,0
2016-01-05,6912.939941,6974.799805,6912.939941,6963.810059,6963.810059,0
2016-01-06,6963.250000,6963.250000,6854.859863,6882.569824,6882.569824,0
2016-01-07,6882.200195,6882.200195,6698.279785,6698.279785,6698.279785,0
2016-01-08,6698.080078,6766.790039,6685.680176,6696.540039,6696.540039,0
2016-01-11,6696.490234,6774.990234,6632.020020,6632.660156,6632.660156,0
2016-01-12,6635.029785,6696.919922,6616.430176,6649.819824,6649.819824,0
2016-01-13,6651.540039,6709.779785,6553.370117,6574.850098,6574.850098,0
2016-01-14,6574.600098,6616.140137,6481.899902,6580.709961,6580.709961,0
2016-01-15,6577.319824,6577.319824,6384.490234,6485.129883,6485.129883,0
2016-01-18,6486.319824,6495.729980,6415.330078,6428.680176,6428.680176,0
2016-01-19,6430.169922,6558.529785,6418.200195,6449.229980,6449.229980,0
2016-01-20,6448.859863,6448.859863,6276.330078,6367.430176,6367.430176,0
2016-01-21,6368.270020,6434.890137,6340.149902,6417.160156,6417.160156,0
